Solvetime;Time of day;Date;Scramble;Penalty
---Session;start;global_session;False;
---Session;start;old0;True;
20657;00:20:48;06/04/2020;L2 D' L2 U B' U2 D L B2 L2 D2 U2 L2 D2 L2 D B' U' F' B2;
23657;00:23:07;06/04/2020;R2 B F D' U2 R' D F' D L2 R U F2 L2 B' R' F D' R D';
34807;00:25:24;06/04/2020;U B' U2 R' U B' R B' F U' B F' L2 U' L R2 B U' F L2;
24356;00:27:17;06/04/2020;R2 L D' U' L' D2 F2 B' U L F2 D' F' L2 R B2 D2 U F U;
19233;00:28:46;06/04/2020;F D L' D2 U2 L B' L' B' U2 B R B' L B U D2 F' L B';
26540;00:31:32;06/04/2020;F2 U2 R L' U L U' F U2 L B2 D R2 U2 F2 U B2 D2 R D';
24951;00:33:33;06/04/2020;R F' U D L' D L F' R2 F' D' B' R U F L B R' L' D';
23176;00:35:26;06/04/2020;B' F2 U' R' F2 B' D' R' U2 B R' D' B' D2 B' F2 U2 B2 U' F2;
22682;00:36:45;06/04/2020;F U2 F U L D2 L U' R F U B' R' L2 D2 U B2 U R L2;
22470;00:38:25;06/04/2020;R F2 D' L2 U' F2 B' R L2 U' B L R2 B2 F' U' F2 R2 U2 D;
39827;00:41:07;06/04/2020;U D F2 R B' F' D' B R L' B' L' R B' F' L B' D2 U B;
21626;00:42:51;06/04/2020;U2 L U' L2 U2 B' R L' B D L2 R2 U B2 D' L U L2 F2 R';
17880;00:44:48;06/04/2020;B R2 F2 L2 F U' R2 B' R2 B R U2 L U' R' U B' D' F L;
---Session;end;s27;;
---Session;start;s28;True;
16395;22:09:20;08/04/2020;U2 D R' B D L D B U B R2 U' B2 D2 U F2 U' L2 D U;
28360;22:11:29;08/04/2020;U' B' F2 D U' L R2 U F2 U' R L2 D F' L2 U' B2 L' B' U';
21608;22:14:01;08/04/2020;B' L' B' F' D U B2 U' L' D' U' B' R' U2 R2 F' B' R' B' D';
25978;22:16:30;08/04/2020;D' B' L2 R D2 B' U B' F' U2 R B' R' B' R F2 B' R L' B';
25402;22:18:20;08/04/2020;L2 F B' R' B2 R' D L2 B2 F D' U' R U D L F U' L' D;
23678;22:20:10;08/04/2020;L2 B' L F2 R2 B U R' D' R L2 U D' L2 R2 U2 B D2 L2 B2;
30140;22:23:19;08/04/2020;D2 F2 U2 D F2 R2 B' U2 R L2 U2 R2 L' B' F2 D R' D' L B;
24649;22:27:22;08/04/2020;F' L F2 B2 D' L' R' F L' U2 R U' D L F R B' F2 L' D2;
60000;22:29:23;08/04/2020;D2 B2 F' L' R2 U F2 U' F2 R2 D B R L U D' B U2 B' R';DNF
23353;22:31:20;08/04/2020;F' U2 L2 D' F U R' F R' B2 L' D2 B2 F D2 U2 B2 F2 U' L;
32395;22:33:19;08/04/2020;F' U F R' F2 R B F L F2 L R' F2 L' R' B F L2 U' R';
23391;22:35:35;08/04/2020;F2 L' D2 R B' D' F' U2 L2 F U L2 U2 D B2 R D R' U D2;
31480;22:37:26;08/04/2020;L U R2 D' L' U' B L' D F2 B' R U' L2 R2 F R' F D2 U2;
24620;22:39:42;08/04/2020;U2 F2 R L' U F' B' U2 B' R' D' R D R2 F L R U B' D';
26484;22:42:17;08/04/2020;L' B U B2 L' U2 B2 U' B2 L2 B' U2 D2 F2 R2 U2 D L B R';
22543;22:44:25;08/04/2020;L D U' F2 U' B U B' R B2 L2 B' F' D2 L U B2 L2 D U2;
39738;22:47:25;08/04/2020;B F' U D2 F' U F2 B R U R U2 B' R' F D R2 U' B' R2;
31038;22:49:14;08/04/2020;R' U2 D' F' L2 R D R' U L2 B D L F B' R U B2 R' D;
23514;22:50:33;08/04/2020;F' L D' F2 R2 D2 R2 B' L U R B U L' D' R U F2 D2 U2;
36053;22:52:49;08/04/2020;F L2 R' F' U2 F2 B' U' D L' B' D' F D2 B R L2 F' B2 R;
24313;22:54:08;08/04/2020;R D' U R L B F2 L F' B' D F' R2 D2 R B2 R' F' R' U;
20552;22:56:11;08/04/2020;F2 B2 D' U' R U F' B2 L' R2 F2 B U' L' U L R' F B' R';
21726;22:58:18;08/04/2020;U' L' U2 L2 B' F2 D' R' D L2 B2 L' U2 R' L U D2 R2 L2 D2;
31001;23:00:32;08/04/2020;U' D2 L2 D U R D' B2 L D2 B L D2 F2 B U' L D2 U2 F;
26276;23:02:45;08/04/2020;L B2 L2 F D' L' U' D2 L2 U2 L F' R2 B2 R2 D2 L2 B' R B';
25363;23:04:50;08/04/2020;R' L D B R L' B2 D' L2 R2 D2 L2 R' F2 B' U R D2 B D';
24581;23:06:07;08/04/2020;U2 D L' F' L R' F2 L' D' B' F' U R' L' B' L' R U2 R D;+2
23064;23:07:29;08/04/2020;D2 F2 D L F' L2 B2 U' F2 B' L2 D' U2 L' F' U2 D2 B' L' B2;
19794;23:08:16;08/04/2020;B L R2 F' L R F2 L' F' U' F2 D R B2 F2 U' F B2 U2 B2;
---Session;end;s28;;
---Session;start;s29;True;
32334;00:36:07;10/04/2020;D2 L D U2 B2 U R' F2 U2 R2 L2 B' F L2 F' B' D2 R2 D B2;
24418;00:38:10;10/04/2020;U' F2 B D B2 L' R D2 U2 B F2 D' U2 R D B F' R' F2 U;
32147;00:42:29;10/04/2020;D B F R2 L F R B F2 U B' R' L2 B2 D2 F L F D' F';
41826;00:45:29;10/04/2020;U B L' R' B2 R L D L' U' B' F U2 B' D2 F' D2 U F' L';
32234;00:47:10;10/04/2020;F R' U L2 F' L' U' R B' R' L' B' D F U B2 L F' U D2;
25201;00:49:15;10/04/2020;B2 R2 B U2 D F' L2 B D L2 B' R2 B2 L F D U' F D2 B2;
23553;00:51:19;10/04/2020;F D2 U2 R U' B2 R U D L D' B U' D F' R L' B' R' L';
25228;00:54:00;10/04/2020;F' L F' B' U2 B2 U B2 D' L' B' F2 D2 R D' U B' U R2 L;
22037;00:55:39;10/04/2020;U' L2 F U' F' U D F B D' B' F L' B2 U' L2 B F' R F';
20008;00:57:18;10/04/2020;B2 F2 D2 U F' R2 B R' L' B' L R' U B' D L2 F' B' L2 B';
21903;00:58:41;10/04/2020;U2 B' L' F' D U B U D2 R2 U2 D R' F' R2 D' F2 D U2 B;+2
21963;01:00:37;10/04/2020;F' R2 F2 D F' D2 R F U' R2 L' B2 U' D B2 F R2 D2 B2 U;
51720;01:02:27;10/04/2020;D2 L2 D' U2 L D2 B' F' U F B2 U2 R2 D' R2 B2 L2 B F2 U2;
38423;01:04:05;10/04/2020;B U2 D' L' U2 B F R' U2 F2 R2 U2 B2 U R2 L2 F2 B R D;
28917;01:06:56;10/04/2020;D B' F2 R2 L' B' R2 U' B2 D2 U F2 U R' F' R2 U2 B U' F';
21681;01:08:43;10/04/2020;F2 B' D2 L2 U' B' U L2 U F' B2 U B U D R' F D2 L D2;
23875;01:10:14;10/04/2020;D' L2 B R' L' B F' D F2 L2 B2 L F' D2 B' U' L' D B D';
19043;01:10:49;10/04/2020;U' B R D2 B' L U2 F D2 R' D U2 L D U2 F U2 F2 U2 F;
---Session;end;s29;;
---Session;start;s30;True;
23508;01:42:32;14/04/2020;F2 U' F' L U2 L2 D' L' B F R' B L2 R D L2 R' F2 B L';
25077;01:45:52;14/04/2020;R2 D R F B D2 B R' B D F2 R U R U2 R L2 U L' R2;
20762;01:47:27;14/04/2020;B' R B' U2 D' B' U2 R D' F' R2 L2 U' R' D R F D' F L;
22786;01:49:10;14/04/2020;U' D' B2 U2 F' L' F' L' U D2 R F2 U' B U' F2 B U2 D' R;
22213;01:50:47;14/04/2020;D' L' F' R' L F L' D' B' L D R D2 F2 R D2 R' U L' U2;
27200;01:52:09;14/04/2020;L R' F2 B' L2 U D2 L F U2 F' B R' D R' F2 U R F L';
21914;01:54:17;14/04/2020;F2 R' F2 U L D2 L2 B F R' B2 R D' B L2 D U' F U' L';
24904;01:55:38;14/04/2020;L' R B2 U L' B2 L F2 L' U' L2 F B2 L' R2 F L2 F B' U;
25309;01:58:25;14/04/2020;L2 F2 L' R' F' U' D R2 L2 U2 L' F2 U L D U' R B' R' U';
---Session;end;s30;;
---Session;pause;first_pair_inspection;;
---Session;pause;training;;
---Session;start;s31;True;
18949;02:03:26;14/04/2020;U R' F' R2 B' R2 D' L2 D' F L2 B R2 L2 U B' D R L' B;
27124;02:04:53;14/04/2020;R B U2 F L U2 L2 R2 D F2 R L2 U2 F2 R' U2 F' L2 U2 F';
20814;02:06:34;14/04/2020;L2 B' F R B' F D2 B U2 L2 U' D' F' U F L2 R' B2 D2 U;
30886;02:08:11;14/04/2020;U L B L F' B2 R' D' B' R F2 R B R' U F2 R2 B F U2;
25531;02:09:53;14/04/2020;F' B' R' U2 D R2 F2 B D' R' L' U F' B' U F2 L' F2 R2 B2;
28152;02:11:11;14/04/2020;D2 L' F U2 D' F D2 L R' F2 B U2 L' D' U2 L' F2 D B' F';
17634;02:13:01;14/04/2020;F' D2 B2 R' L' D' F' B2 R2 F' D L2 R U2 D B U B U2 D';
21009;02:14:05;14/04/2020;R U2 F2 U' F2 B2 R2 B' L' U2 R2 U2 L U2 L D F' D2 B' L;
21633;02:15:36;14/04/2020;F' B' L R F' D2 L U' R U2 D B' D B2 F2 R F2 U B' R;
48210;02:17:13;14/04/2020;D2 R2 F B2 D L D2 L B' R2 L B' D F' R' D' U B2 D F2;
25241;02:18:48;14/04/2020;B R2 L' F D F' D' F2 B' D' R' L' D2 L F2 D F2 B L' R2;
28155;02:19:46;14/04/2020;U2 F' U' R2 B' R2 B R2 U2 L' U R B L2 R' D2 L2 F' R2 B';
26926;02:21:12;14/04/2020;L2 F' L' B U' F' B' U2 B D U2 B D' F B' R2 D2 F' R2 D';
21534;02:22:35;14/04/2020;F D2 B R F U F' B U' B2 R F2 L F' U2 B' U R L' U;
26610;02:24:19;14/04/2020;R' F D2 L U2 L B' U2 L2 U2 F' L2 R2 U2 R2 F' L2 U' B2 D2;
19970;02:25:33;14/04/2020;R L' D B2 L2 F R' D2 L2 R U2 R2 L2 B U2 F R B' F U';
27582;02:26:59;14/04/2020;D R2 L2 D2 F2 U' B2 F' U' F' D2 U' L2 U' B' R' U' B' U B;
19504;02:28:14;14/04/2020;D2 L' B2 U2 B D R D2 L' B2 D' R' U R2 B2 L2 D R' U L';
21019;02:29:48;14/04/2020;U D F' U R' L2 F L U' R D' L' D2 B2 L2 R2 U2 F U' L';
32324;02:31:21;14/04/2020;F' L B' R' B L' B' R B2 U2 L' B2 D2 F2 U' R' F' R2 U R';
44803;02:33:11;14/04/2020;R' U' F D2 U2 B' F' L' F L2 F B D B2 L' U2 R' L' F' R2;
24636;02:34:13;14/04/2020;D2 B F2 U2 L D R2 F' L2 F' B R L U D L U L' D R;
25972;02:35:27;14/04/2020;B U' F2 U L' U2 F R' F U' L' D R' F2 D2 R L' F' D2 F2;
20384;02:36:27;14/04/2020;D F D B2 R2 U' L' F' U' B2 L' B' L' D' R B' F2 U L2 D';
18749;02:37:38;14/04/2020;F2 U F D L2 D2 U' L' D' R2 F2 R F D R' B2 R2 U2 F2 B;
23550;02:39:18;14/04/2020;R B' U' L' F U2 D2 B F2 U F U R U' B F R' B2 U L;+2
21118;02:40:24;14/04/2020;L U' R F U2 R' U2 F2 B L' F B' L' F' D2 R' F2 B2 D L;
24320;02:42:16;14/04/2020;D L2 R D' B U2 R L2 U B R' F2 B2 L' F2 L D L' B R';
22670;02:43:33;14/04/2020;U' F2 D L2 B' U F2 R' D' B U' B' D L' D2 R' D' F R F;
20984;02:44:34;14/04/2020;L' B U F' R U2 L B2 U B' L2 R2 F R F L U L B' F;
21720;02:45:41;14/04/2020;U2 L2 B L D2 L2 D R2 D R2 D2 R2 U B2 F' D F2 D L' U';
21026;02:47:18;14/04/2020;F' B2 L2 D' F' D' R2 U' D L' F D2 L U' R2 D2 F2 D L F;
20619;02:49:26;14/04/2020;F' L2 U B2 U D' F2 B L R B2 R L' B' D2 U F D U' B';
43128;02:50:43;14/04/2020;R2 L2 D2 R' L' F2 R2 B2 F2 D L2 R2 B2 D B2 U B2 F2 L2 R';
---Session;end;s31;;
---Session;start;s32;True;
26675;13:15:26;14/04/2020;U2 F2 U R2 D' L F2 R' L B2 D L' F2 B2 U D2 B' U' L U2;
23744;13:16:38;14/04/2020;F2 D' U F2 L2 B L2 B L2 B2 U' B2 D R U R' B2 L' F2 B';
28425;13:18:33;14/04/2020;D' L' D U' R2 F B' U D2 F B' U R' D' R U2 F2 B D2 R';
26688;13:19:45;14/04/2020;F2 B' R2 L' D B' F R' B' F D L B D' R U B L2 F' U;
23525;13:21:17;14/04/2020;U2 F L2 B2 L U2 B' D2 R2 L2 F D F' D R' U2 L2 D F D;
33694;13:23:43;14/04/2020;U L' U' D2 L2 B2 F' D F2 R2 B D' U R D2 R' D2 R2 B U';
21897;13:25:13;14/04/2020;U2 B2 D2 B D R2 L D U' L2 B2 F2 L' F' B2 D' R' F' B R;
25753;13:26:54;14/04/2020;F B L2 B' R2 U' F2 L' U' B R U L2 B F R D' B U' R;
18953;13:29:06;14/04/2020;R2 F2 D' R' U D2 L B F2 D R' D B U' R U' F L' R' U';
21607;13:30:47;14/04/2020;R D' R' L' U D' L B' D R U R2 D F R2 B' U' F D2 U2;
26283;13:32:29;14/04/2020;F2 B' L' B' F2 D2 B2 D U2 R F' B R L' F2 D' F2 U' L R';
21569;13:33:43;14/04/2020;U2 L' F2 L B D B' F2 R F' R B2 D' F' U F' D2 U' B' L2;+2
30593;13:35:13;14/04/2020;L2 F B D2 R' U' B L' B R2 L2 B' U2 R B2 F' U' B' L F';
28797;13:37:08;14/04/2020;U' B2 L' F B D2 F R U B' L2 F' D2 L' R2 U2 R' D2 L D;
40612;13:38:51;14/04/2020;L' D U F L U2 F' U2 B2 U2 R' D2 F2 B2 U L D' F2 R2 B2;
20669;13:40:42;14/04/2020;B' U B' F2 R B D' L2 R F2 U L D2 B2 L' F B2 U2 B' R';
26074;13:41:58;14/04/2020;L B2 U' F' B D2 L' D L' U B R L B' R2 L U2 D B2 L;
22269;13:43:26;14/04/2020;R' F U' B2 F' U2 D F B U L' R U2 F U' B2 R' B' F2 R';
24097;13:44:46;14/04/2020;B F D2 R L U F2 L B2 F2 R2 F B2 D2 F B U2 R U' B';
25423;13:46:20;14/04/2020;R' L' D L U L' R2 F2 R B' L2 F2 U R B2 F2 R D2 U' L2;
43613;13:47:55;14/04/2020;R L U' R' U D' F' R2 D U2 L D' F2 U R' L U' D' L2 F2;
33082;13:50:01;14/04/2020;F2 U' F L' F' B D B' L2 D2 F B2 U2 F2 B2 L D U' B F;
19827;13:55:06;14/04/2020;F B' D B' L U2 R2 F' B2 R B R' L2 B' R' L2 D F2 B2 L;
19358;13:56:36;14/04/2020;F U F2 U2 D2 B D' B U2 R2 B2 F L' D2 F B2 U2 L D' L2;
18945;13:58:05;14/04/2020;L U' F2 D U' F R2 D2 B' L' D' L' F B R' L D' L F' L;
24350;13:59:22;14/04/2020;L2 U B U L' B2 L2 R' F2 L' R' U2 B2 R' B' D2 B' R U2 L;
13632;14:02:30;14/04/2020;D' L2 D U2 F R2 L2 U' D2 B2 U2 B U2 F' L2 B D2 F2 B2 R2;
32354;14:03:16;14/04/2020;U D' B' D L' U2 F2 D' R2 D' U' L' D' R2 U R2 U2 L2 U2 B;
---Session;end;s32;;
---Session;start;s33;True;
17954;17:10:34;14/04/2020;U2 L' B2 R' D2 F R' F L U D' F B2 U B2 L' F2 U2 D2 L';
19730;17:11:46;14/04/2020;U B' D L' B' L2 U2 F U' L' F L2 B2 L2 D' F U D2 R F;
23263;17:13:03;14/04/2020;L' R U' B D B L F' U' L' U L2 U' L' U2 L U2 F2 L' U';
24895;17:14:11;14/04/2020;F' B L D2 L2 R' D' R' U2 F D' B D' L' D' F2 L2 U' F2 D;
24810;17:15:52;14/04/2020;F D' B2 U B L R' F L B2 U' F2 L U L B U2 B' R2 F;
18905;17:17:29;14/04/2020;F' D R2 U2 F2 U' F' B2 L D2 F2 U' R2 D B2 U2 R L2 U L';
22440;17:18:47;14/04/2020;U2 F' D L F2 R' D2 B2 D' U' F2 U R2 L F L' D2 L' F2 U';
20467;17:20:17;14/04/2020;R2 D F' R2 L2 B F2 D2 R' F D R' U B L F2 D' L' U D2;
22271;17:22:00;14/04/2020;B' F' L U2 F2 D R' D L R B2 U2 F2 B2 R' U2 L2 B2 U' L;
25312;17:23:47;14/04/2020;D F' B R L2 D2 B2 U' B2 L2 B R' F' D B' U2 F' R U F;
22095;17:24:54;14/04/2020;B' F U2 F' R' F' B2 U L' R2 U' R2 F D F2 R B2 L U' B2;
19013;17:25:19;14/04/2020;B U2 F U' L2 F' U2 B' D2 F2 D F D' R' F' D' U2 F2 B' R';
19934;19:38:12;14/04/2020;D' U B2 L' D U2 B D' L2 F2 L2 F2 B' L' F' L U2 B' U L';
23053;19:40:15;14/04/2020;F2 B2 R' L' B' L' R2 D U' R2 D2 B2 F' L' R' B2 L2 D' F R;
18418;19:42:40;14/04/2020;B2 D' U F R F2 L' R B F' R' D2 U' F U2 R2 U2 B' D2 L;
19477;19:45:23;14/04/2020;L' R' U2 L D' R D' R' B' F' D U R' L2 B F U2 B D' R;
16935;19:47:07;14/04/2020;B2 R2 U' D2 R' U F2 D F2 B U' B' U' R D' U' B2 U F' B';
23254;19:48:28;14/04/2020;D2 R' B F U2 R2 U' R' U' D R F R F' L2 U2 R' F2 L' D2;
21846;19:50:15;14/04/2020;U2 B2 R2 L' F R2 F' D' B' D R' L D2 L2 B' L2 B' F2 L B2;
25836;19:51:37;14/04/2020;D B2 D L' F' B' R2 U F2 L B L2 B' L2 R B' D2 B U2 F2;
21574;19:53:18;14/04/2020;U L' F L2 D' F B' L B F2 D2 R2 D2 B' R' B2 R' D' U' L';
20009;19:54:41;14/04/2020;B D' U' R' U' L R2 B L2 U2 D2 R' F' L' B F' U' B F L;
24313;19:56:26;14/04/2020;U2 F2 L2 R2 B' D2 F' B R' D' U2 L R D' U' R2 L U D2 R';
22883;19:59:03;14/04/2020;L U B' L2 U L2 B2 L2 F' L2 B D F' L B R2 B' U F U;
29143;20:00:33;14/04/2020;R' D B' D' F2 D2 B F' D R' B' D F' R2 F2 U2 B D R L';+2
19504;20:01:52;14/04/2020;L D' L' D U2 F2 B U F' B' D' L2 D' U' F' U' D F2 B2 R2;
28471;20:03:24;14/04/2020;L2 R B' R' U2 F U2 R2 U L' B' F' U2 L2 F' R L2 B2 R' D2;
23225;20:04:34;14/04/2020;U2 R2 B F R2 L2 F' L2 D' L2 D B R F U F R' B' F' U;
22025;20:05:53;14/04/2020;B U' L2 U2 B D' L2 F' L2 F U L2 F2 U F' D' R B D2 U2;
21276;20:07:45;14/04/2020;U D' L2 U2 B L' U' L2 D L' D' R' L U2 B' F2 D' B' R' B;
23421;20:09:21;14/04/2020;R D B' U' L2 F L' R' D' R' L U2 R' D2 B U' L D' R2 F;
28652;20:10:28;14/04/2020;L2 R' D' L' B2 U' B' R D2 L' B' D2 U R2 L F L2 B' U D;
21289;20:11:29;14/04/2020;U' B' R L2 B U D2 L F' L2 D' F2 L' U2 D' B2 R' B2 L2 U;+2
19609;20:12:52;14/04/2020;F D2 L D' B F2 L' B F2 U' F U' R L' D2 R L F2 R B2;
24677;20:14:27;14/04/2020;U2 F2 L B2 R' U F' D' R' U' R' L' B R F D R F2 L D2;
29170;20:15:09;14/04/2020;L' R' D' B2 D' F2 L D2 B F D' B2 F R2 L' D' B R D2 B2;
19169;16:11:46;15/04/2020;F2 D U2 L B D' U' R' L D' U L D B' R' D' U' B' L D';
28963;16:12:48;15/04/2020;D' R2 L2 F L2 D R2 U2 R2 L F' L' D' L2 R F' B2 D' R L;
22252;16:13:46;15/04/2020;L' F2 U2 R2 D' R B' U2 F' B D' U2 L U B R' F2 B2 D2 R;
21598;16:15:01;15/04/2020;R2 F B2 U' R L D' B R B' U R U L R2 D' B D' L' U';
20985;16:16:27;15/04/2020;D' L U B2 U2 R D L D2 U' B L U' B2 R2 U F2 U' R2 D;
23486;16:17:37;15/04/2020;U R' L2 F' L' B2 U' L R' U2 B' F' U2 B L2 D R2 B2 U2 D2;
20348;16:18:50;15/04/2020;D' R' D F' L2 U2 B R U' F' B2 R2 D U2 L' B L' R2 B' L';
23776;16:20:43;15/04/2020;D' U2 L2 F B D2 U2 L2 R' B' D L2 F' L2 D' F2 R U B' D;+2
21679;16:22:27;15/04/2020;D L' R U' B2 F U2 L2 D2 B2 F2 R' B' L' U L F' U F' B';
26783;16:23:56;15/04/2020;U2 F D' F2 R2 D L' U2 F D2 F' L D2 B' L2 U2 R2 D R' B2;
24365;13:22:53;16/04/2020;L2 F2 L2 F U B U2 B L2 F2 R B' L2 D2 R' B R' B2 F' L;
33684;13:24:44;16/04/2020;D2 F B U' L U2 D2 F B R D' L' R B' R F2 D' B' D' R;
19827;13:26:04;16/04/2020;L U2 F B D' L U' L' U D2 R' D' R2 L2 F2 U' B2 D' R' D';
25865;13:27:44;16/04/2020;U L D2 F U D B' L2 F U' R B F' D U' B' R L U' B2;
17561;13:29:11;16/04/2020;F B2 R F' U B2 U F U2 L2 F2 L2 R B U' D L' B' R2 B2;
19809;13:31:28;16/04/2020;F' R F2 D2 L2 B2 U' F2 D' U2 R U L2 U' D' R2 U' D' L2 R';
21927;13:34:15;16/04/2020;F2 L' R2 D' U' F2 L' B' D2 R B D F2 B L2 U2 D2 R' F D';
23476;13:36:28;16/04/2020;R2 B' R D2 U' B' R F2 B' D R2 L' B U2 D2 R L2 U' D F;
32597;13:39:59;16/04/2020;R' B U' L2 R2 B2 R' D L' D U2 B' F' D F' L R' U B2 R';
23652;13:41:20;16/04/2020;U' L R' U' D B' U R2 D' U B' L2 D B2 F' U R2 F D2 U2;
18321;13:42:22;16/04/2020;R B' L2 F' B' L2 B2 U2 L F D' U' F' B D U' F2 D R' B';
24650;13:43:57;16/04/2020;D' L2 B' F' R D' F2 R' L F R F R L' U F2 L' F' L2 U;
24921;13:46:03;16/04/2020;D B U L2 F2 B U2 R D2 U' R' F L U' R2 D2 U' F L U;
25820;13:47:32;16/04/2020;B2 R B F R' U' R2 U2 R' B2 R2 L' D B2 F U F2 R' F2 R';
20503;13:48:39;16/04/2020;U' L' D' U2 R L B' D2 U L2 D L F D B2 D' F' U2 F2 D;
16380;13:49:59;16/04/2020;B2 D2 L2 B2 F D' U2 B L2 F2 B R2 U2 R' D2 U' F2 L F' L;
19448;13:51:20;16/04/2020;D2 B2 L' F B U F2 R2 D B' D' B F' R' F L F2 D2 B F2;
30355;13:53:09;16/04/2020;B L2 B L F2 B U L2 F2 D2 U L' B F R2 U2 D2 B2 U2 R;
23145;13:54:07;16/04/2020;L F' D2 B2 F' D2 F2 B2 D2 L F' B D L D2 L U2 R U2 F';
25324;13:56:14;16/04/2020;F D' R' L U F R2 U' D R2 U' L2 B L2 R2 F' D F' D' U2;
23566;13:57:30;16/04/2020;D2 R' L2 F' U2 R2 U L B' D U F2 U R2 D B F2 U F B;
20977;14:01:56;16/04/2020;R2 D' B R2 D' L' B' F2 L U F D2 U F2 U2 F2 R D2 U L2;+2
21652;14:03:36;16/04/2020;L2 F L2 U' R2 U' R' U2 R D2 L2 D' F' U R2 L F L D' U;
18191;14:05:30;16/04/2020;U' L B' F2 R' F2 R' D B2 U F' U' F B' U F' D' U' F' U';
27126;14:06:47;16/04/2020;F D' B R F R F' R2 D2 U' B2 U B U' F L F L R' U;
22238;14:08:14;16/04/2020;B2 D2 F B2 R U F D' F B2 D U' L' B2 R U' B' F' U L;
21598;14:10:07;16/04/2020;U L' R2 B D U2 L R2 F R F2 B D L R' U2 F' R' U' D';
33725;14:12:17;16/04/2020;R D U' F' L2 F' L' F B D2 F D2 R' B U L' U R2 L D;
22886;14:13:39;16/04/2020;R2 F2 D' L R2 D2 U' F L F' R' F U' B' L D2 U' R' U' D2;
18324;14:15:41;16/04/2020;B2 D B' U2 B L' F2 R2 L2 F L2 U' R' U L2 U D2 L D' U;
24263;14:17:02;16/04/2020;D L' U2 L2 D B F2 D' B' D2 L' F U' D2 B' U2 L' D2 L U';
23857;14:18:12;16/04/2020;F2 L D2 B2 D U2 L' D F U2 L2 F2 R D2 U2 L2 R' B' R' B2;
28381;14:19:57;16/04/2020;B2 L D' B F U L2 B2 L' B2 D F' D' B' F2 D2 B U2 D' F2;
19620;14:21:26;16/04/2020;B' D U2 R' L2 F' B L R' F' L' F U2 B2 D2 L' B2 L2 R2 B2;
23509;14:24:06;16/04/2020;B' U F' U L2 U2 B' F' D' R U' F2 D L2 B' D L F2 R' L;
19225;14:25:17;16/04/2020;U F' D F2 D' B' L' B L2 D' F2 U2 R' F U' F B2 U2 F D2;
18115;14:26:50;16/04/2020;U2 F B2 U2 D' B' L R2 F' L B F2 L' B' U2 D2 F' R L2 D2;
24931;14:28:56;16/04/2020;L R' B L F2 B D' B2 U F D2 B R' L' D R' D' R' L2 U;
25172;14:30:09;16/04/2020;F U2 F' L U R2 F' R F' L F L2 F2 L2 D' U2 F' R' U D';
24866;14:31:46;16/04/2020;D2 L R2 D' F L R' F' R2 L2 B L U R' F' R B2 R' D2 L;
25070;14:32:57;16/04/2020;D B F2 R' D F U' D B' U2 L B R F D2 R2 D' R U B2;
17899;14:34:28;16/04/2020;R U2 L' R2 B2 D L' B2 U D2 R D L B2 D' U' L' F L' R;
24705;14:35:46;16/04/2020;D' F2 L2 R D F B2 D R' L F' B' U D B' D F2 B' D' B2;
19835;14:37:00;16/04/2020;R' L' F2 U2 F' D F R' U2 L2 U B2 D L2 D' L2 U2 L' F' B2;
21521;14:38:54;16/04/2020;F' R2 D2 R' L D' U2 R' U2 L R' U F B D2 L2 B' L2 F R';
20389;14:40:31;16/04/2020;L' F' D2 R2 U' F2 B R' U D2 R B2 R U F2 B2 D' R F2 U';
16333;14:42:15;16/04/2020;F D B L R B F U2 L' R' B R2 D' B2 U R' D R2 D' U;
27466;14:44:32;16/04/2020;L2 D' R F' U F2 B' D' R U2 D L' B2 L R D F D L R;+2
29155;14:46:34;16/04/2020;R' B' L D L' B D U' F2 D L' D2 U L U' F D' L2 R U';
29442;14:48:15;16/04/2020;L R' U D B L2 F D' B' F D R' D2 R' D' U2 B L R' U;
25998;14:49:30;16/04/2020;L2 R U2 B2 F' U2 R L D' U L' F2 U2 L R U2 L R' F2 R;
21649;14:51:14;16/04/2020;R' U2 B L' B2 L' B L R F2 R' F L B U2 B2 R' B2 R F';
21973;14:52:19;16/04/2020;U D2 F' D L R' F U F' R2 U' F2 R F R2 U B2 U L' R2;
15000;14:52:43;16/04/2020;B F2 R2 L2 F' U2 B2 R2 F2 R F U B U L' D' R2 F L2 D';
29112;19:34:47;16/04/2020;U' F' L R' B' L' D2 B2 U B L D' U2 L' B D2 U2 L B' D;
19945;19:36:23;16/04/2020;B2 D2 B' D' L R B2 L2 R F' L R D2 U R L2 D' U2 B2 U';
23361;19:38:09;16/04/2020;B D2 B D2 B D' U' R2 L2 B2 L' B2 F D' L' F2 U L U2 B2;+2
22394;19:40:01;16/04/2020;B F R2 B2 R' U2 F' D U2 R' F2 D2 L2 B L' D' L B' L' B;
29465;19:41:23;16/04/2020;L' U R D2 F' U' B2 L2 R' D2 L2 U2 L' R' U' L B' R' F2 R2;
16700;19:42:59;16/04/2020;B U B' R B' L' F' R L2 U' R' U' L2 F' R2 F2 D' R L2 B;
17236;19:44:24;16/04/2020;L' F2 R L' F' D B2 F' U2 B2 R2 F' B2 U' R D' B' D2 F D';
23344;19:46:08;16/04/2020;B U R' L' U2 L' R' D' R F2 B2 D U' F L' U F B2 R2 L;
21935;19:47:38;16/04/2020;R B2 F D' R' B' L D' B' D' R2 F' B2 D F D2 B' L2 F' D;
20969;19:48:39;16/04/2020;B L' D2 F D' B' U2 B2 U2 F' R' B D2 F' B R' D B R B2;
